Date_ID,Month,Year,Day,Day Type,Christmas Period,Easter Period
2965,3,2000,Wednesday,Weekday,No,No
2966,2,2000,Friday,Weekday,No,No
2967,2,2000,Friday,Weekend,No,No
2968,2,2000,Monday,Weekend,No,No
2969,2,2000,Monday,Weekday,No,No
2970,2,2000,Saturday,Weekend,No,No
2971,2,2000,Sunday,Weekend,No,No
2972,2,2000,Thursday,Weekday,No,No
2973,2,2000,Tuesday,Weekday,No,No
2974,2,2000,Wednesday,Weekday,No,No
2975,1,2000,Friday,Weekday,No,No
2976,1,2000,Friday,Weekend,No,No
2977,1,2000,Monday,Weekend,No,No
2978,1,2000,Monday,Weekday,No,No
2979,1,2000,Monday,Weekday,Yes,No
2980,1,2000,Saturday,Weekend,No,No
2981,1,2000,Saturday,Weekend,Yes,No
2982,1,2000,Sunday,Weekend,No,No
2983,1,2000,Sunday,Weekend,Yes,No
2984,1,2000,Thursday,Weekday,No,No
2985,1,2000,Tuesday,Weekday,No,No
2986,1,2000,Wednesday,Weekday,No,No
2987,12,1999,Friday,Weekday,Yes,No
2988,12,1999,Friday,Weekday,No,No
2989,12,1999,Friday,Weekend,No,No
2990,12,1999,Friday,Weekend,Yes,No
2991,12,1999,Monday,Weekend,No,No
2992,12,1999,Monday,Weekday,No,No
2993,12,1999,Monday,Weekday,Yes,No
2994,12,1999,Saturday,Weekend,Yes,No
2995,12,1999,Saturday,Weekend,No,No
2996,12,1999,Sunday,Weekend,No,No
2997,12,1999,Sunday,Weekend,Yes,No
2998,12,1999,Thursday,Weekday,Yes,No
2999,12,1999,Thursday,Weekday,No,No
3000,12,1999,Tuesday,Weekday,Yes,No
3001,12,1999,Tuesday,Weekday,No,No
3002,12,1999,Wednesday,Weekday,Yes,No
3003,12,1999,Wednesday,Weekday,No,No
3004,11,1999,Friday,Weekday,No,No
3005,11,1999,Friday,Weekend,No,No
3006,11,1999,Monday,Weekend,No,No
3007,11,1999,Monday,Weekday,No,No
3008,11,1999,Saturday,Weekend,No,No
3009,11,1999,Sunday,Weekend,No,No
3010,11,1999,Thursday,Weekday,No,No
3011,11,1999,Tuesday,Weekday,No,No
3012,11,1999,Wednesday,Weekday,No,No
3013,10,1999,Friday,Weekday,No,No
3014,10,1999,Friday,Weekend,No,No
3015,10,1999,Monday,Weekend,No,No
3016,10,1999,Monday,Weekday,No,No
3017,10,1999,Saturday,Weekend,No,No
3018,10,1999,Sunday,Weekend,No,No
3019,10,1999,Thursday,Weekday,No,No
3020,10,1999,Tuesday,Weekday,No,No
3021,10,1999,Wednesday,Weekday,No,No
3022,9,1999,Friday,Weekday,No,No
3023,9,1999,Friday,Weekend,No,No
3024,9,1999,Monday,Weekend,No,No
3025,9,1999,Monday,Weekday,No,No
3026,9,1999,Saturday,Weekend,No,No
3027,9,1999,Sunday,Weekend,No,No
3028,9,1999,Thursday,Weekday,No,No
3029,9,1999,Tuesday,Weekday,No,No
3030,9,1999,Wednesday,Weekday,No,No
3031,8,1999,Friday,Weekday,No,No
3032,8,1999,Friday,Weekend,No,No
3033,8,1999,Monday,Weekday,No,No
3034,8,1999,Saturday,Weekend,No,No
3035,8,1999,Sunday,Weekend,No,No
3036,8,1999,Thursday,Weekday,No,No
3037,8,1999,Tuesday,Weekday,No,No
3038,8,1999,Wednesday,Weekday,No,No
3039,7,1999,Friday,Weekday,No,No
3040,7,1999,Friday,Weekend,No,No
3041,7,1999,Monday,Weekend,No,No
3042,7,1999,Monday,Weekday,No,No
3043,7,1999,Saturday,Weekend,No,No
3044,7,1999,Sunday,Weekend,No,No
3045,7,1999,Thursday,Weekday,No,No
3046,7,1999,Tuesday,Weekday,No,No
3047,7,1999,Wednesday,Weekday,No,No
3048,6,1999,Friday,Weekday,No,No
3049,6,1999,Friday,Weekend,No,No
3050,6,1999,Monday,Weekend,No,No
3051,6,1999,Monday,Weekday,No,No
3052,6,1999,Saturday,Weekend,No,No
3053,6,1999,Sunday,Weekend,No,No
3054,6,1999,Thursday,Weekday,No,No
3055,6,1999,Tuesday,Weekday,No,No
3056,6,1999,Wednesday,Weekday,No,No
3057,5,1999,Friday,Weekday,No,No
3058,5,1999,Friday,Weekend,No,No
3059,5,1999,Monday,Weekend,No,No
3060,5,1999,Monday,Weekday,No,No
3061,5,1999,Saturday,Weekend,No,No
3062,5,1999,Sunday,Weekend,No,No
3063,5,1999,Thursday,Weekday,No,No
3064,5,1999,Tuesday,Weekday,No,No
3065,5,1999,Wednesday,Weekday,No,No
3066,4,1999,Friday,Weekday,No,No
3067,4,1999,Friday,Weekend,No,No
3068,4,1999,Monday,Weekend,No,No
3069,4,1999,Monday,Weekday,No,No
3070,4,1999,Saturday,Weekend,No,No
3071,4,1999,Sunday,Weekend,No,No
3072,4,1999,Thursday,Weekday,No,No
3073,4,1999,Tuesday,Weekday,No,No
3074,4,1999,Wednesday,Weekday,No,No
3075,3,1999,Friday,Weekday,No,No
3076,3,1999,Friday,Weekend,No,No
3077,3,1999,Monday,Weekend,No,No
3078,3,1999,Monday,Weekday,No,No
3079,3,1999,Saturday,Weekend,No,No
3080,3,1999,Sunday,Weekend,No,No
3081,3,1999,Thursday,Weekday,No,No
3082,3,1999,Tuesday,Weekday,No,No
3083,3,1999,Wednesday,Weekday,No,No
3084,2,1999,Friday,Weekday,No,No
3085,2,1999,Friday,Weekend,No,No
3086,2,1999,Monday,Weekend,No,No
3087,2,1999,Monday,Weekday,No,No
3088,2,1999,Saturday,Weekend,No,No
3089,2,1999,Sunday,Weekend,No,No
3090,2,1999,Thursday,Weekday,No,No
3091,2,1999,Tuesday,Weekday,No,No
3092,2,1999,Wednesday,Weekday,No,No
3093,1,1999,Friday,Weekday,No,No
3094,1,1999,Friday,Weekday,Yes,No
3095,1,1999,Friday,Weekend,No,No
3096,1,1999,Monday,Weekend,No,No
3097,1,1999,Monday,Weekday,No,No
3098,1,1999,Saturday,Weekend,No,No
3099,1,1999,Saturday,Weekend,Yes,No
3100,1,1999,Sunday,Weekend,Yes,No
3101,1,1999,Sunday,Weekend,No,No
3102,1,1999,Thursday,Weekday,No,No
3103,1,1999,Tuesday,Weekday,No,No
3104,1,1999,Wednesday,Weekday,No,No
3105,12,1998,Friday,Weekday,No,No
3106,12,1998,Friday,Weekday,Yes,No
3107,12,1998,Friday,Weekend,No,No
3108,12,1998,Friday,Weekend,Yes,No
3109,12,1998,Monday,Weekend,No,No
3110,12,1998,Monday,Weekend,Yes,No
3111,12,1998,Monday,Weekday,Yes,No
3112,12,1998,Monday,Weekday,No,No
3113,12,1998,Saturday,Weekend,No,No
3114,12,1998,Saturday,Weekend,Yes,No
3115,12,1998,Sunday,Weekend,No,No
3116,12,1998,Sunday,Weekend,Yes,No
3117,12,1998,Thursday,Weekday,No,No
3118,12,1998,Thursday,Weekday,Yes,No
3119,12,1998,Tuesday,Weekday,No,No
3120,12,1998,Tuesday,Weekday,Yes,No
3121,12,1998,Wednesday,Weekday,No,No
3122,12,1998,Wednesday,Weekday,Yes,No
3123,11,1998,Friday,Weekday,No,No
3124,11,1998,Friday,Weekend,No,No
3125,11,1998,Monday,Weekend,No,No
3126,11,1998,Monday,Weekday,No,No
3127,11,1998,Saturday,Weekend,No,No
3128,11,1998,Sunday,Weekend,No,No
3129,11,1998,Thursday,Weekday,No,No
3130,11,1998,Tuesday,Weekday,No,No
3131,11,1998,Wednesday,Weekday,No,No
3132,10,1998,Friday,Weekday,No,No
3133,10,1998,Friday,Weekend,No,No
3134,10,1998,Monday,Weekend,No,No
3135,10,1998,Monday,Weekday,No,No
3136,10,1998,Saturday,Weekend,No,No
3137,10,1998,Sunday,Weekend,No,No
3138,10,1998,Thursday,Weekday,No,No
3139,10,1998,Tuesday,Weekday,No,No
3140,10,1998,Wednesday,Weekday,No,No
3141,9,1998,Friday,Weekday,No,No
3142,9,1998,Friday,Weekend,No,No
3143,9,1998,Monday,Weekend,No,No
3144,9,1998,Monday,Weekday,No,No
3145,9,1998,Saturday,Weekend,No,No
3146,9,1998,Sunday,Weekend,No,No
3147,9,1998,Thursday,Weekday,No,No
3148,9,1998,Tuesday,Weekday,No,No
3149,9,1998,Wednesday,Weekday,No,No
3150,8,1998,Friday,Weekday,No,No
3151,8,1998,Friday,Weekend,No,No
3152,8,1998,Monday,Weekend,No,No
3153,8,1998,Monday,Weekday,No,No
3154,8,1998,Saturday,Weekend,No,No
3155,8,1998,Sunday,Weekend,No,No
3156,8,1998,Thursday,Weekday,No,No
3157,8,1998,Tuesday,Weekday,No,No
3158,8,1998,Wednesday,Weekday,No,No
3159,7,1998,Friday,Weekday,No,No
3160,7,1998,Friday,Weekend,No,No
3161,7,1998,Monday,Weekend,No,No
3162,7,1998,Monday,Weekday,No,No
3163,7,1998,Saturday,Weekend,No,No
3164,7,1998,Sunday,Weekend,No,No
3165,7,1998,Thursday,Weekday,No,No
3166,7,1998,Tuesday,Weekday,No,No
3167,7,1998,Wednesday,Weekday,No,No
3168,6,1998,Friday,Weekday,No,No
3169,6,1998,Friday,Weekend,No,No
3170,6,1998,Monday,Weekend,No,No
3171,6,1998,Monday,Weekday,No,No
3172,6,1998,Saturday,Weekend,No,No
3173,6,1998,Sunday,Weekend,No,No
3174,6,1998,Thursday,Weekday,No,No
3175,6,1998,Tuesday,Weekday,No,No
3176,6,1998,Wednesday,Weekday,No,No
3177,5,1998,Friday,Weekday,No,No
3178,5,1998,Friday,Weekend,No,No
3179,5,1998,Monday,Weekend,No,No
3180,5,1998,Monday,Weekday,No,No
3181,5,1998,Saturday,Weekend,No,No
3182,5,1998,Sunday,Weekend,No,No
3183,5,1998,Thursday,Weekday,No,No
3184,5,1998,Tuesday,Weekday,No,No
3185,5,1998,Wednesday,Weekday,No,No
3186,4,1998,Friday,Weekday,No,No
3187,4,1998,Friday,Weekend,No,No
3188,4,1998,Monday,Weekend,No,No
3189,4,1998,Monday,Weekday,No,No
3190,4,1998,Saturday,Weekend,No,No
3191,4,1998,Sunday,Weekend,No,No
3192,4,1998,Thursday,Weekday,No,No
3193,4,1998,Tuesday,Weekday,No,No
3194,4,1998,Wednesday,Weekday,No,No
3195,3,1998,Friday,Weekday,No,No
3196,3,1998,Friday,Weekend,No,No
3197,3,1998,Monday,Weekend,No,No
3198,3,1998,Monday,Weekday,No,No
3199,3,1998,Saturday,Weekend,No,No
3200,3,1998,Sunday,Weekend,No,No
3201,3,1998,Thursday,Weekday,No,No
3202,3,1998,Tuesday,Weekday,No,No
3203,3,1998,Wednesday,Weekday,No,No
3204,2,1998,Friday,Weekday,No,No
3205,2,1998,Friday,Weekend,No,No
3206,2,1998,Monday,Weekend,No,No
3207,2,1998,Monday,Weekday,No,No
3208,2,1998,Saturday,Weekend,No,No
3209,2,1998,Sunday,Weekend,No,No
3210,2,1998,Thursday,Weekday,No,No
3211,2,1998,Tuesday,Weekday,No,No
3212,2,1998,Wednesday,Weekday,No,No
3213,1,1998,Friday,Weekday,No,No
3214,1,1998,Friday,Weekday,Yes,No
3215,1,1998,Friday,Weekend,No,No
3216,1,1998,Friday,Weekend,Yes,No
3217,1,1998,Monday,Weekend,No,No
3218,1,1998,Monday,Weekday,No,No
3219,1,1998,Saturday,Weekend,Yes,No
3220,1,1998,Saturday,Weekend,No,No
3221,1,1998,Sunday,Weekend,No,No
3222,1,1998,Thursday,Weekday,Yes,No
3223,1,1998,Thursday,Weekday,No,No
3224,1,1998,Tuesday,Weekday,No,No
3225,1,1998,Wednesday,Weekday,No,No
3226,12,1997,Friday,Weekday,No,No
3227,12,1997,Friday,Weekday,Yes,No
3228,12,1997,Friday,Weekend,No,No
3229,12,1997,Monday,Weekend,No,No
3230,12,1997,Monday,Weekday,No,No
3231,12,1997,Monday,Weekday,Yes,No
3232,12,1997,Saturday,Weekend,No,No
3233,12,1997,Saturday,Weekend,Yes,No
3234,12,1997,Sunday,Weekend,No,No
3235,12,1997,Sunday,Weekend,Yes,No
3236,12,1997,Thursday,Weekday,Yes,No
3237,12,1997,Thursday,Weekday,No,No
3238,12,1997,Tuesday,Weekday,No,No
3239,12,1997,Tuesday,Weekday,Yes,No
3240,12,1997,Wednesday,Weekday,Yes,No
3241,12,1997,Wednesday,Weekday,No,No
3242,11,1997,Friday,Weekday,No,No
3243,11,1997,Friday,Weekend,No,No
3244,11,1997,Monday,Weekend,No,No
3245,11,1997,Monday,Weekday,No,No
3246,11,1997,Saturday,Weekend,No,No
3247,11,1997,Sunday,Weekend,No,No
3248,11,1997,Thursday,Weekday,No,No
3249,11,1997,Tuesday,Weekday,No,No
3250,11,1997,Wednesday,Weekday,No,No
3251,10,1997,Friday,Weekday,No,No
3252,10,1997,Friday,Weekend,No,No
3253,10,1997,Monday,Weekend,No,No
3254,10,1997,Monday,Weekday,No,No
3255,10,1997,Saturday,Weekend,No,No
3256,10,1997,Sunday,Weekend,No,No
3257,10,1997,Thursday,Weekday,No,No
3258,10,1997,Tuesday,Weekday,No,No
3259,10,1997,Wednesday,Weekday,No,No
3260,9,1997,Friday,Weekday,No,No
3261,9,1997,Friday,Weekend,No,No
3262,9,1997,Monday,Weekend,No,No
3263,9,1997,Monday,Weekday,No,No
3264,9,1997,Saturday,Weekend,No,No
3265,9,1997,Sunday,Weekend,No,No
3266,9,1997,Thursday,Weekday,No,No
3267,9,1997,Tuesday,Weekday,No,No
3268,9,1997,Wednesday,Weekday,No,No
3269,8,1997,Friday,Weekday,No,No
3270,8,1997,Friday,Weekend,No,No
3271,8,1997,Monday,Weekend,No,No
3272,8,1997,Monday,Weekday,No,No
3273,8,1997,Saturday,Weekend,No,No
3274,8,1997,Sunday,Weekend,No,No
3275,8,1997,Thursday,Weekday,No,No
3276,8,1997,Tuesday,Weekday,No,No
3277,8,1997,Wednesday,Weekday,No,No
3278,7,1997,Friday,Weekday,No,No
3279,7,1997,Friday,Weekend,No,No
3280,7,1997,Monday,Weekday,No,No
3281,7,1997,Saturday,Weekend,No,No
3282,7,1997,Sunday,Weekend,No,No
3283,7,1997,Thursday,Weekday,No,No
3284,7,1997,Tuesday,Weekday,No,No
3285,7,1997,Wednesday,Weekday,No,No
3286,6,1997,Friday,Weekday,No,No
3287,6,1997,Friday,Weekend,No,No
3288,6,1997,Monday,Weekday,No,No
3289,6,1997,Saturday,Weekend,No,No
3290,6,1997,Sunday,Weekend,No,No
3291,6,1997,Thursday,Weekday,No,No
3292,6,1997,Tuesday,Weekday,No,No
3293,6,1997,Wednesday,Weekday,No,No
3294,5,1997,Friday,Weekday,No,No
3295,5,1997,Friday,Weekend,No,No
3296,5,1997,Monday,Weekend,No,No
3297,5,1997,Monday,Weekday,No,No
3298,5,1997,Saturday,Weekend,No,No
3299,5,1997,Sunday,Weekend,No,No
3300,5,1997,Thursday,Weekday,No,No
3301,5,1997,Tuesday,Weekday,No,No
3302,5,1997,Wednesday,Weekday,No,No
3303,4,1997,Friday,Weekday,No,No
3304,4,1997,Friday,Weekend,No,No
3305,4,1997,Monday,Weekend,No,No
3306,4,1997,Monday,Weekday,No,No
3307,4,1997,Saturday,Weekend,No,No
3308,4,1997,Sunday,Weekend,No,No
3309,4,1997,Thursday,Weekday,No,No
3310,4,1997,Tuesday,Weekday,No,No
3311,4,1997,Wednesday,Weekday,No,No
3312,3,1997,Friday,Weekday,No,No
3313,3,1997,Friday,Weekend,No,No
3314,3,1997,Monday,Weekend,No,No
3315,3,1997,Monday,Weekday,No,No
3316,3,1997,Saturday,Weekend,No,No
3317,3,1997,Sunday,Weekend,No,No
3318,3,1997,Thursday,Weekday,No,No
3319,3,1997,Tuesday,Weekday,No,No
3320,3,1997,Wednesday,Weekday,No,No
3321,2,1997,Friday,Weekday,No,No
3322,2,1997,Friday,Weekend,No,No
3323,2,1997,Monday,Weekend,No,No
3324,2,1997,Monday,Weekday,No,No
3325,2,1997,Saturday,Weekend,No,No
3326,2,1997,Sunday,Weekend,No,No
3327,2,1997,Thursday,Weekday,No,No
3328,2,1997,Tuesday,Weekday,No,No
3329,2,1997,Wednesday,Weekday,No,No
3330,1,1997,Friday,Weekday,No,No
3331,1,1997,Friday,Weekday,Yes,No
3332,1,1997,Friday,Weekend,No,No
3333,1,1997,Friday,Weekend,Yes,No
3334,1,1997,Monday,Weekend,No,No
3335,1,1997,Monday,Weekday,No,No
3336,1,1997,Saturday,Weekend,No,No
3337,1,1997,Sunday,Weekend,No,No
3338,1,1997,Thursday,Weekday,No,No
3339,1,1997,Thursday,Weekday,Yes,No
3340,1,1997,Tuesday,Weekday,No,No
3341,1,1997,Wednesday,Weekday,Yes,No
3342,1,1997,Wednesday,Weekday,No,No
3343,12,1996,Friday,Weekday,Yes,No
3344,12,1996,Friday,Weekday,No,No
3345,12,1996,Friday,Weekend,No,No
3346,12,1996,Friday,Weekend,Yes,No
3347,12,1996,Monday,Weekend,No,No
3348,12,1996,Monday,Weekend,Yes,No
3349,12,1996,Monday,Weekday,No,No
3350,12,1996,Monday,Weekday,Yes,No
3351,12,1996,Saturday,Weekend,No,No
3352,12,1996,Saturday,Weekend,Yes,No
3353,12,1996,Sunday,Weekend,No,No
3354,12,1996,Sunday,Weekend,Yes,No
3355,12,1996,Thursday,Weekday,No,No
3356,12,1996,Thursday,Weekday,Yes,No
3357,12,1996,Tuesday,Weekday,Yes,No
3358,12,1996,Tuesday,Weekday,No,No
3359,12,1996,Wednesday,Weekday,No,No
3360,12,1996,Wednesday,Weekday,Yes,No
3361,11,1996,Friday,Weekday,No,No
3362,11,1996,Friday,Weekend,No,No
3363,11,1996,Monday,Weekday,No,No
3364,11,1996,Saturday,Weekend,No,No
3365,11,1996,Sunday,Weekend,No,No
3366,11,1996,Thursday,Weekday,No,No
3367,11,1996,Tuesday,Weekday,No,No
3368,11,1996,Wednesday,Weekday,No,No
3369,10,1996,Friday,Weekday,No,No
3370,10,1996,Friday,Weekend,No,No
3371,10,1996,Monday,Weekend,No,No
3372,10,1996,Monday,Weekday,No,No
3373,10,1996,Saturday,Weekend,No,No
3374,10,1996,Sunday,Weekend,No,No
3375,10,1996,Thursday,Weekday,No,No
3376,10,1996,Tuesday,Weekday,No,No
3377,10,1996,Wednesday,Weekday,No,No
3378,9,1996,Friday,Weekday,No,No
3379,9,1996,Friday,Weekend,No,No
3380,9,1996,Monday,Weekend,No,No
3381,9,1996,Monday,Weekday,No,No
3382,9,1996,Saturday,Weekend,No,No
3383,9,1996,Sunday,Weekend,No,No
3384,9,1996,Thursday,Weekday,No,No
3385,9,1996,Tuesday,Weekday,No,No
3386,9,1996,Wednesday,Weekday,No,No
3387,8,1996,Friday,Weekday,No,No
3388,8,1996,Friday,Weekend,No,No
3389,8,1996,Monday,Weekend,No,No
3390,8,1996,Monday,Weekday,No,No
3391,8,1996,Saturday,Weekend,No,No
3392,8,1996,Sunday,Weekend,No,No
3393,8,1996,Thursday,Weekday,No,No
3394,8,1996,Tuesday,Weekday,No,No
3395,8,1996,Wednesday,Weekday,No,No
3396,7,1996,Friday,Weekday,No,No
3397,7,1996,Friday,Weekend,No,No
3398,7,1996,Monday,Weekend,No,No
3399,7,1996,Monday,Weekday,No,No
3400,7,1996,Saturday,Weekend,No,No
3401,7,1996,Sunday,Weekend,No,No
3402,7,1996,Thursday,Weekday,No,No
3403,7,1996,Tuesday,Weekday,No,No
3404,7,1996,Wednesday,Weekday,No,No
3405,6,1996,Friday,Weekday,No,No
3406,6,1996,Friday,Weekend,No,No
3407,6,1996,Monday,Weekend,No,No
3408,6,1996,Monday,Weekday,No,No
3409,6,1996,Saturday,Weekend,No,No
3410,6,1996,Sunday,Weekend,No,No
3411,6,1996,Thursday,Weekday,No,No
3412,6,1996,Tuesday,Weekday,No,No
3413,6,1996,Wednesday,Weekday,No,No
3414,5,1996,Friday,Weekday,No,No
3415,5,1996,Friday,Weekend,No,No
3416,5,1996,Monday,Weekday,No,No
3417,5,1996,Saturday,Weekend,No,No
3418,5,1996,Sunday,Weekend,No,No
3419,5,1996,Thursday,Weekday,No,No
3420,5,1996,Tuesday,Weekday,No,No
3421,5,1996,Wednesday,Weekday,No,No
3422,4,1996,Friday,Weekday,No,No
3423,4,1996,Friday,Weekend,No,No
3424,4,1996,Monday,Weekend,No,No
3425,4,1996,Monday,Weekday,No,No
3426,4,1996,Saturday,Weekend,No,No
3427,4,1996,Sunday,Weekend,No,No
3428,4,1996,Thursday,Weekday,No,No
3429,4,1996,Tuesday,Weekday,No,No
3430,4,1996,Wednesday,Weekday,No,No
3431,3,1996,Friday,Weekday,No,No
3432,3,1996,Friday,Weekend,No,No
3433,3,1996,Monday,Weekend,No,No
3434,3,1996,Monday,Weekday,No,No
3435,3,1996,Saturday,Weekend,No,No
3436,3,1996,Sunday,Weekend,No,No
3437,3,1996,Thursday,Weekday,No,No
3438,3,1996,Tuesday,Weekday,No,No
3439,3,1996,Wednesday,Weekday,No,No
3440,2,1996,Friday,Weekday,No,No
3441,2,1996,Friday,Weekend,No,No
3442,2,1996,Monday,Weekday,No,No
3443,2,1996,Saturday,Weekend,No,No
3444,2,1996,Sunday,Weekend,No,No
3445,2,1996,Thursday,Weekday,No,No
3446,2,1996,Tuesday,Weekday,No,No
3447,2,1996,Wednesday,Weekday,No,No
3448,1,1996,Friday,Weekday,No,No
3449,1,1996,Friday,Weekend,No,No
3450,1,1996,Monday,Weekend,Yes,No
3451,1,1996,Monday,Weekend,No,No
3452,1,1996,Monday,Weekday,No,No
3453,1,1996,Saturday,Weekend,No,No
3454,1,1996,Sunday,Weekend,No,No
3455,1,1996,Thursday,Weekday,No,No
3456,1,1996,Tuesday,Weekday,Yes,No
3457,1,1996,Tuesday,Weekday,No,No
3458,1,1996,Wednesday,Weekday,No,No
3459,1,1996,Wednesday,Weekday,Yes,No
3460,12,1995,Friday,Weekday,No,No
3461,12,1995,Friday,Weekday,Yes,No
3462,12,1995,Friday,Weekend,No,No
3463,12,1995,Friday,Weekend,Yes,No
3464,12,1995,Monday,Weekend,No,No
3465,12,1995,Monday,Weekday,No,No
3466,12,1995,Monday,Weekday,Yes,No
3467,12,1995,Saturday,Weekend,Yes,No
3468,12,1995,Saturday,Weekend,No,No
3469,12,1995,Sunday,Weekend,No,No
3470,12,1995,Sunday,Weekend,Yes,No
3471,12,1995,Thursday,Weekday,Yes,No
3472,12,1995,Thursday,Weekday,No,No
3473,12,1995,Tuesday,Weekday,Yes,No
3474,12,1995,Tuesday,Weekday,No,No
3475,12,1995,Wednesday,Weekday,No,No
3476,12,1995,Wednesday,Weekday,Yes,No
3477,11,1995,Friday,Weekday,No,No
3478,11,1995,Friday,Weekend,No,No
3479,11,1995,Monday,Weekend,No,No
3480,11,1995,Monday,Weekday,No,No
3481,11,1995,Saturday,Weekend,No,No
3482,11,1995,Sunday,Weekend,No,No
3483,11,1995,Thursday,Weekday,No,No
3484,11,1995,Tuesday,Weekday,No,No
3485,11,1995,Wednesday,Weekday,No,No
3486,10,1995,Friday,Weekday,No,No
3487,10,1995,Friday,Weekend,No,No
3488,10,1995,Monday,Weekend,No,No
3489,10,1995,Monday,Weekday,No,No
3490,10,1995,Saturday,Weekend,No,No
3491,10,1995,Sunday,Weekend,No,No
3492,10,1995,Thursday,Weekday,No,No
3493,10,1995,Tuesday,Weekday,No,No
3494,10,1995,Wednesday,Weekday,No,No
3495,9,1995,Friday,Weekday,No,No
3496,9,1995,Friday,Weekend,No,No
3497,9,1995,Monday,Weekend,No,No
3498,9,1995,Monday,Weekday,No,No
3499,9,1995,Saturday,Weekend,No,No
3500,9,1995,Sunday,Weekend,No,No
3501,9,1995,Thursday,Weekday,No,No
3502,9,1995,Tuesday,Weekday,No,No
3503,9,1995,Wednesday,Weekday,No,No
3504,8,1995,Friday,Weekday,No,No
3505,8,1995,Friday,Weekend,No,No
3506,8,1995,Monday,Weekend,No,No
3507,8,1995,Monday,Weekday,No,No
3508,8,1995,Saturday,Weekend,No,No
3509,8,1995,Sunday,Weekend,No,No
3510,8,1995,Thursday,Weekday,No,No
3511,8,1995,Tuesday,Weekday,No,No
3512,8,1995,Wednesday,Weekday,No,No
3513,7,1995,Friday,Weekday,No,No
3514,7,1995,Friday,Weekend,No,No
3515,7,1995,Monday,Weekend,No,No
3516,7,1995,Monday,Weekday,No,No
3517,7,1995,Saturday,Weekend,No,No
3518,7,1995,Sunday,Weekend,No,No
3519,7,1995,Thursday,Weekday,No,No
3520,7,1995,Tuesday,Weekday,No,No
3521,7,1995,Wednesday,Weekday,No,No
3522,6,1995,Friday,Weekday,No,No
3523,6,1995,Friday,Weekend,No,No
3524,6,1995,Monday,Weekend,No,No
3525,6,1995,Monday,Weekday,No,No
3526,6,1995,Saturday,Weekend,No,No
3527,6,1995,Sunday,Weekend,No,No
3528,6,1995,Thursday,Weekday,No,No
3529,6,1995,Tuesday,Weekday,No,No
3530,6,1995,Wednesday,Weekday,No,No
3531,5,1995,Friday,Weekday,No,No
3532,5,1995,Friday,Weekend,No,No
3533,5,1995,Monday,Weekend,No,No
3534,5,1995,Monday,Weekday,No,No
3535,5,1995,Saturday,Weekend,No,No
3536,5,1995,Sunday,Weekend,No,No
3537,5,1995,Thursday,Weekday,No,No
3538,5,1995,Tuesday,Weekday,No,No
3539,5,1995,Wednesday,Weekday,No,No
3540,4,1995,Friday,Weekday,No,No
3541,4,1995,Friday,Weekend,No,No
3542,4,1995,Monday,Weekday,No,No
3543,4,1995,Saturday,Weekend,No,No
3544,4,1995,Sunday,Weekend,No,No
3545,4,1995,Thursday,Weekday,No,No
3546,4,1995,Tuesday,Weekday,No,No
3547,4,1995,Wednesday,Weekday,No,No
3548,3,1995,Friday,Weekday,No,No
3549,3,1995,Friday,Weekend,No,No
3550,3,1995,Monday,Weekday,No,No
3551,3,1995,Saturday,Weekend,No,No
3552,3,1995,Sunday,Weekend,No,No
3553,3,1995,Thursday,Weekday,No,No
3554,3,1995,Tuesday,Weekday,No,No
3555,3,1995,Wednesday,Weekday,No,No
3556,2,1995,Friday,Weekday,No,No
3557,2,1995,Friday,Weekend,No,No
3558,2,1995,Monday,Weekend,No,No
3559,2,1995,Monday,Weekday,No,No
3560,2,1995,Saturday,Weekend,No,No
3561,2,1995,Sunday,Weekend,No,No
3562,2,1995,Thursday,Weekday,No,No
3563,2,1995,Tuesday,Weekday,No,No
3564,2,1995,Wednesday,Weekday,No,No
3565,1,1995,Friday,Weekday,No,No
3566,1,1995,Friday,Weekend,No,No
3567,1,1995,Monday,Weekend,No,No
3568,1,1995,Monday,Weekday,No,No
3569,1,1995,Saturday,Weekend,No,No
3570,1,1995,Sunday,Weekend,No,No
3571,1,1995,Sunday,Weekend,Yes,No
3572,1,1995,Thursday,Weekday,No,No
3573,1,1995,Tuesday,Weekday,No,No
3574,1,1995,Tuesday,Weekday,Yes,No
3575,1,1995,Wednesday,Weekday,No,No
3576,12,1994,Friday,Weekday,Yes,No
3577,12,1994,Friday,Weekday,No,No
3578,12,1994,Friday,Weekend,No,No
3579,12,1994,Friday,Weekend,Yes,No
3580,12,1994,Monday,Weekend,Yes,No
3581,12,1994,Monday,Weekend,No,No
3582,12,1994,Monday,Weekday,Yes,No
3583,12,1994,Monday,Weekday,No,No
3584,12,1994,Saturday,Weekend,No,No
3585,12,1994,Saturday,Weekend,Yes,No
3586,12,1994,Sunday,Weekend,Yes,No
3587,12,1994,Sunday,Weekend,No,No
3588,12,1994,Thursday,Weekday,No,No
3589,12,1994,Thursday,Weekday,Yes,No
3590,12,1994,Tuesday,Weekday,Yes,No
3591,12,1994,Tuesday,Weekday,No,No
3592,12,1994,Wednesday,Weekday,No,No
3593,12,1994,Wednesday,Weekday,Yes,No
3594,11,1994,Friday,Weekday,No,No
3595,11,1994,Friday,Weekend,No,No
3596,11,1994,Monday,Weekend,No,No
3597,11,1994,Monday,Weekday,No,No
3598,11,1994,Saturday,Weekend,No,No
